label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
H,0.0,0.0,0.0,0.110461,-0.099288,-0.086826,0.363606,-0.335002,0.064949,0.072315,-0.202484,-0.10761,0.171459,-0.582652,-0.128283,0.141268,-0.480989,-0.018858,0.011966,-0.577282,-0.113717,-0.293737,-0.745122,-0.129441,-0.299889,-0.770239,-0.157538,-0.416952,-0.813599,-0.058158,-0.628752,-0.837147,-0.073193,-0.642786,-0.782227,-0.075849,-0.799894,-1.0,0.007803,-0.741301,-0.767044,-0.215617,-0.671173,-0.893077,-0.062493,-0.734488,-0.77004,0.027136,-0.660705,-0.793541,0.036915,-0.427679,-0.687893,-0.050577,-0.474513,-0.735295,-0.0326,-0.127691,-0.64909,-0.2238,-0.036584,-0.8084,-0.188394
H,0.0,0.0,0.0,0.028339,-0.149896,0.065686,0.161175,-0.27621,-0.027766,-0.011874,-0.368667,-0.099974,0.213572,-0.49955,0.097359,0.118646,-0.520059,-0.001904,-0.209032,-0.659071,0.098412,-0.214959,-0.697855,0.05602,-0.32255,-0.772707,-0.03945,-0.554024,-0.848544,-0.079099,-0.572616,-0.927227,-0.05829,-0.726416,-0.916705,-0.079679,-0.916515,-0.905729,-0.111417,-0.787474,-1.0,0.001726,-0.679242,-0.824087,0.043041,-0.718423,-0.896906,0.020301,-0.540775,-0.849847,-0.010457,-0.489633,-0.525882,0.029814,-0.477125,-0.857463,0.048606,-0.035244,-0.712404,-0.04872,-0.059512,-0.749099,-0.225308
H,0.0,0.0,0.0,-0.063707,-0.043708,0.008497,0.126708,-0.146886,-0.027762,0.08621,-0.244531,-0.139876,-0.116397,-0.570048,0.023182,-0.134035,-0.442374,-0.022177,-0.304906,-0.620269,-0.115357,-0.415986,-0.623992,0.101079,-0.427434,-0.772526,-0.021464,-0.526058,-0.937356,-0.035519,-0.732191,-0.761928,-0.068084,-0.913304,-0.709241,-0.093759,-0.99167,-0.832604,-0.020548,-0.96628,-0.826361,-0.067362,-1.0,-0.898879,-0.166295,-0.751952,-0.816941,-0.316859,-0.735931,-0.732726,-0.187141,-0.701606,-0.801782,-0.105309,-0.385642,-0.716759,-0.09932,-0.241867,-0.649746,-0.231088,-0.244132,-0.66398,-0.189232
H,0.0,0.0,0.0,-0.160764,-0.034393,0.030484,-0.009524,-0.294532,0.101537,-0.08947,-0.339245,0.04368,-0.009337,-0.459643,0.088651,-0.175901,-0.403812,0.151816,-0.221497,-0.73747,0.013933,-0.323785,-0.788203,0.04651,-0.63377,-0.83906,0.147559,-0.635531,-0.742065,0.069685,-0.819639,-0.900126,-0.018663,-0.915905,-0.729315,-0.077042,-1.0,-0.930766,0.123046,-0.835209,-0.824581,0.096221,-0.942183,-0.790495,0.145753,-0.851699,-0.755187,0.159137,-0.918338,-0.759837,0.126174,-0.629044,-0.742447,0.106329,-0.576433,-0.839295,0.150037,-0.46796,-0.704375,-0.003214,-0.134449,-0.698403,0.007743
H,0.0,0.0,0.0,-0.007423,-0.185287,-0.113868,0.055731,-0.190782,0.018855,0.056722,-0.421656,-0.012056,0.030284,-0.467097,-0.011477,-0.234133,-0.580434,0.142544,-0.191897,-0.796213,0.024414,-0.167297,-0.733856,0.074598,-0.358319,-0.78164,-0.094738,-0.515427,-0.87628,-0.073282,-0.659745,-0.887873,-0.156102,-0.670687,-0.976123,-0.074405,-0.754593,-0.978681,-0.172749,-0.817735,-1.0,0.029918,-0.846884,-0.78019,-5.9e-05,-0.705734,-0.987606,0.022074,-0.625769,-0.911869,0.020344,-0.535369,-0.811052,0.008089,-0.415869,-0.758143,-0.015918,-0.22592,-0.798593,-0.102938,-0.19,-0.664975,0.014262
H,0.0,0.0,0.0,0.007066,-0.178205,0.102489,0.001475,-0.276073,0.076535,0.057173,-0.338454,0.085084,-0.015066,-0.471778,0.192768,-0.226943,-0.655605,0.108855,-0.190422,-0.656464,0.087859,-0.320786,-0.793302,0.062973,-0.46883,-0.84868,0.049154,-0.553509,-0.848433,0.113056,-0.61912,-0.822472,0.17495,-0.813255,-0.942133,0.06368,-0.87523,-0.907008,-0.049913,-0.829071,-1.0,0.03626,-0.849295,-0.90227,-0.063289,-0.912637,-0.895241,0.114432,-0.670216,-0.811498,0.014385,-0.547798,-0.910613,-0.102897,-0.45785,-0.797753,0.124889,-0.295565,-0.626957,-0.009265,-0.148897,-0.76388,0.108422
H,0.0,0.0,0.0,0.057752,-0.158627,0.189522,-0.033738,-0.275395,0.088784,-0.028464,-0.387485,0.011511,-0.089481,-0.475249,0.096875,-0.018232,-0.535971,0.041072,0.02081,-0.645818,0.175999,-0.354418,-0.780923,0.110863,-0.384037,-0.861349,-0.088566,-0.44491,-0.784851,0.050956,-0.647121,-0.942078,0.030525,-0.793986,-0.930321,0.136213,-0.886667,-0.826904,0.172047,-0.710842,-0.833349,0.05372,-0.791328,-1.0,0.109467,-0.711525,-0.859473,0.117975,-0.583569,-0.823767,0.237492,-0.417154,-0.684831,0.105744,-0.301179,-0.790706,0.143645,-0.219325,-0.786938,0.072336,-0.102802,-0.546965,0.084187
H,0.0,0.0,0.0,-0.073108,-0.300623,-0.044193,0.043976,-0.29629,0.062686,-0.154812,-0.345247,0.122051,-0.179625,-0.454555,0.135977,-0.008182,-0.616815,0.080988,-0.134585,-0.641448,0.0969,-0.368441,-0.720412,-0.063751,-0.513175,-0.781544,-0.087606,-0.648634,-0.805615,0.101857,-0.896359,-0.748317,-0.065082,-0.766668,-0.82183,0.078779,-0.944339,-0.921562,-0.019301,-0.933219,-0.795781,0.00144,-1.0,-0.913863,-0.087472,-0.836132,-0.789538,-0.007692,-0.753159,-0.826708,0.052336,-0.566716,-0.718886,0.197122,-0.462039,-0.701086,-0.099241,-0.363835,-0.761122,-0.079963,-0.251054,-0.749404,-0.064029
H,0.0,0.0,0.0,-0.00628,-0.163052,-0.111952,-0.101844,-0.223673,-0.164954,-0.10544,-0.284839,-0.070278,-0.098815,-0.408897,-0.038485,-0.206703,-0.402843,-0.23379,-0.245592,-0.547343,-0.174095,-0.431937,-0.621681,-0.087763,-0.651306,-0.670025,-0.19726,-0.579524,-0.88039,-0.011215,-0.821739,-0.689081,-0.179622,-0.899752,-0.78076,-0.095065,-1.0,-0.750596,-0.14721,-0.871317,-0.784312,-0.164073,-0.962116,-0.717968,-0.062114,-0.784236,-0.70701,-0.031629,-0.645489,-0.832766,-0.250604,-0.51345,-0.769559,-0.17415,-0.524907,-0.769299,-0.142985,-0.444457,-0.661681,-0.118971,-0.288639,-0.672591,-0.140159
H,0.0,0.0,0.0,0.125118,-0.139157,-0.049717,-0.054495,-0.336425,0.152463,-0.004829,-0.52764,0.0427,-0.149396,-0.568536,0.013917,-0.077153,-0.518536,0.089617,-0.273616,-0.702423,0.026683,-0.332141,-0.770595,-0.120034,-0.524128,-0.841329,-0.233159,-0.525143,-0.954761,0.020506,-0.638675,-0.926694,0.043165,-0.714076,-0.924114,-0.044866,-0.742061,-0.885613,0.075819,-1.0,-0.881713,-0.085278,-0.811679,-0.816267,0.164946,-0.814752,-0.874187,0.049398,-0.725472,-0.73912,0.053405,-0.534151,-0.735942,0.044984,-0.471762,-0.761461,-0.026471,-0.278026,-0.675186,-0.069885,-0.273091,-0.74129,-0.061936
H,0.0,0.0,0.0,0.124258,-0.205011,0.17971,0.061754,-0.261475,0.323909,0.130931,-0.259527,0.216609,0.108978,-0.401445,0.220201,0.064007,-0.521856,0.35652,-0.057616,-0.710432,0.152568,-0.229895,-0.702801,0.193839,-0.338722,-0.872494,0.219111,-0.568968,-0.864717,0.069302,-0.589973,-0.871929,0.065383,-0.772538,-1.0,0.06388,-0.889188,-0.885882,0.195467,-0.772187,-0.758544,0.245859,-0.827248,-0.826342,0.18719,-0.883232,-0.887836,0.190227,-0.638539,-0.727156,0.239443,-0.634628,-0.696701,0.209428,-0.320682,-0.632487,0.16764,-0.136712,-0.764431,0.085438,-0.070322,-0.72589,0.153308
H,0.0,0.0,0.0,-0.132719,-0.241897,0.001073,0.042909,-0.241993,0.051411,0.065401,-0.220856,0.060386,-0.067787,-0.53316,-0.019699,-0.17876,-0.583113,0.029495,-0.128402,-0.502195,0.008619,-0.336113,-0.741388,0.074231,-0.638548,-0.686795,-0.013627,-0.710562,-0.814782,-0.140699,-0.848872,-0.944763,-0.003162,-0.771952,-1.0,0.085192,-0.913789,-0.822921,-0.133643,-0.8336,-0.815739,0.076274,-0.816295,-0.710866,-0.032335,-0.856589,-0.821468,0.09123,-0.722954,-0.669376,0.109182,-0.752401,-0.620091,0.088971,-0.522861,-0.669272,-0.005626,-0.318615,-0.708261,0.015799,-0.235056,-0.712734,-0.026024
H,0.0,0.0,0.0,-0.169254,-0.082478,0.097973,-0.033548,-0.141392,0.129316,-0.031336,-0.255259,-0.047394,-0.07153,-0.333656,0.060309,-0.242941,-0.390075,0.069782,-0.333541,-0.620734,0.100894,-0.399246,-0.592058,-0.188436,-0.579269,-0.690977,-0.060387,-0.65216,-0.669655,0.00544,-0.74578,-0.824875,-0.057623,-0.902926,-0.810337,0.038472,-1.0,-0.67169,-0.061412,-0.825136,-0.605642,0.020783,-0.871426,-0.756716,0.120109,-0.903995,-0.790951,-0.193499,-0.816057,-0.647473,0.157764,-0.675715,-0.566542,0.021172,-0.570853,-0.540142,-0.140438,-0.41253,-0.631647,0.112197,-0.328577,-0.565982,0.059661
I,0.0,0.0,0.0,0.293487,-0.046415,0.044862,0.139745,-0.140769,0.080155,0.063865,-0.501541,0.13445,0.022166,-0.322203,0.005663,0.022873,-0.593464,0.006873,-0.324436,-0.696051,-0.021023,-0.276207,-0.813318,0.042846,-0.313802,-0.921416,-0.045955,-0.761079,-0.939042,0.020766,-0.785937,-0.912252,-0.031093,-0.954096,-0.930058,-0.01938,-0.874779,-1.0,-0.035885,-0.870942,-0.94623,0.206297,-0.762772,-0.842906,0.059877,-0.92161,-0.926163,0.03338,-0.631651,-0.817942,0.153668,-0.425205,-0.677324,0.055735,-0.258765,-0.72771,0.084211,-0.002779,-0.677608,-0.084193,0.016335,-0.760309,0.202046
I,0.0,0.0,0.0,0.134255,-0.034337,-0.029273,0.1945,-0.212971,-0.020662,0.052394,-0.171165,0.038378,-0.057567,-0.453282,0.16338,0.014249,-0.412915,-0.004243,-0.082895,-0.667004,0.032852,-0.390561,-0.677947,0.005564,-0.518026,-0.756407,-0.114701,-0.810055,-0.7033,-0.167663,-0.615435,-0.814617,0.022165,-1.0,-0.739112,0.008911,-0.790562,-0.915027,-0.107295,-0.849206,-0.757054,-0.000858,-0.879966,-0.612391,0.210464,-0.755555,-0.666959,0.01665,-0.539587,-0.601477,-0.072284,-0.552054,-0.721341,0.224719,-0.298277,-0.666736,-0.069833,-0.136216,-0.536505,0.02551,-0.105419,-0.59355,-0.054429
I,0.0,0.0,0.0,0.166564,0.012806,0.057908,0.302204,-0.220965,0.063496,0.215034,-0.303819,0.02844,0.057934,-0.216813,0.022286,0.012753,-0.531107,-0.044159,-0.274777,-0.51463,0.03794,-0.344742,-0.769652,-0.038505,-0.520446,-0.77801,-0.183316,-0.607761,-0.785487,0.006126,-0.763566,-0.860975,-0.219111,-0.746201,-0.764293,-0.070321,-1.0,-0.935357,-0.09673,-0.803555,-0.784723,-0.151094,-0.803675,-0.849393,-0.044671,-0.664701,-0.675943,0.108135,-0.624319,-0.629461,-0.032401,-0.49553,-0.701191,0.009467,-0.424293,-0.67071,0.110685,-0.252689,-0.756714,-0.145697,0.204875,-0.6122,-0.087219
I,0.0,0.0,0.0,0.017363,-0.127287,0.015981,0.047576,-0.19407,0.012559,0.250588,-0.270869,-0.00046,-0.186797,-0.481765,0.140501,-0.060571,-0.536271,0.030655,-0.284041,-0.64481,-0.021057,-0.381685,-0.589532,-0.025978,-0.444988,-0.689264,-0.067697,-0.681916,-0.707163,-0.066518,-0.731819,-0.658413,0.075772,-0.799018,-0.754338,0.010655,-0.77018,-0.960999,0.024235,-1.0,-0.777815,0.039982,-0.702638,-0.709387,0.038962,-0.75501,-0.702179,0.048548,-0.618302,-0.601003,0.031888,-0.519699,-0.694182,0.318951,-0.303005,-0.568351,0.123656,-0.151273,-0.610074,0.071155,-0.20157,-0.626114,0.014256
I,0.0,0.0,0.0,0.090304,-0.310277,-0.066757,-0.096448,-0.180805,-0.040017,0.122383,-0.2899,-0.046512,0.031423,-0.433202,-0.05154,-0.103408,-0.387074,0.034548,-0.210761,-0.389511,-0.104692,-0.44453,-0.656868,0.039621,-0.597002,-0.594923,-0.199009,-0.665266,-0.753205,-0.167875,-0.810939,-0.730221,0.005881,-1.0,-0.783009,-0.098001,-0.875208,-0.812362,-0.165758,-0.767878,-0.683171,-0.054504,-0.877302,-0.787109,-0.218567,-0.73571,-0.65187,-0.002902,-0.659239,-0.668211,-0.074242,-0.560253,-0.663086,0.032178,-0.281874,-0.648718,-0.115329,-0.246607,-0.474877,-0.131514,-0.063715,-0.532598,-0.108844
I,0.0,0.0,0.0,0.19698,0.015029,0.010091,0.054674,-0.288909,0.03684,0.249248,-0.439938,-0.012348,-0.057019,-0.498347,0.316888,-0.067602,-0.623431,-0.046867,-0.305505,-0.729121,-0.021061,-0.565644,-0.712483,-0.013917,-0.512576,-0.962227,-0.037433,-0.633579,-0.937628,0.009233,-0.688218,-0.822899,-0.159132,-0.947618,-0.97743,-0.139912,-1.0,-0.958179,0.03317,-0.830863,-0.994394,0.021733,-0.872977,-0.942654,-0.067464,-0.884065,-0.846851,-0.05334,-0.827642,-0.870967,0.152994,-0.763082,-0.861003,0.073017,-0.510945,-0.83157,-0.109839,-0.276734,-0.83982,-0.135472,-0.151404,-0.818231,0.136412
I,0.0,0.0,0.0,-0.046994,-0.150009,0.044355,0.08699,-0.26287,0.018383,0.187742,-0.321261,-0.036144,-0.059315,-0.56478,0.156559,-0.028987,-0.57762,0.129914,-0.220275,-0.702152,0.01459,-0.372147,-0.681456,-0.176332,-0.599191,-0.690745,0.031257,-0.563172,-0.677182,-0.061413,-0.738079,-0.931898,-0.14614,-1.0,-0.895052,-0.243681,-0.813378,-0.83501,-0.221604,-0.906725,-0.699015,-0.058281,-0.925122,-0.94897,-0.158349,-0.733293,-0.817409,-0.041541,-0.696126,-0.764123,-0.103931,-0.512095,-0.831671,-0.077911,-0.322978,-0.679784,0.010791,-0.10442,-0.704882,-0.060816,-0.164016,-0.74067,-0.158761
I,0.0,0.0,0.0,0.059714,-0.056642,-0.006099,0.045763,-0.300324,-0.107053,0.165092,-0.390436,-0.053235,-0.035263,-0.463629,0.134098,-0.123231,-0.344116,0.002014,-0.065836,-0.561399,0.002872,-0.237567,-0.618172,0.000349,-0.321411,-0.797132,-0.140268,-0.674712,-0.669908,0.032033,-0.77232,-1.0,-0.090786,-0.887014,-0.868035,-0.142318,-0.972182,-0.682905,-0.094752,-0.745943,-0.820579,-0.10506,-0.771626,-0.805509,-0.015474,-0.719576,-0.804979,-0.107937,-0.624606,-0.640468,-0.051817,-0.479079,-0.57251,-0.000111,-0.344987,-0.661682,-0.062384,-0.289897,-0.732474,-0.006687,-0.039056,-0.606001,-0.084319
I,0.0,0.0,0.0,-0.25371,-0.172352,-0.090735,0.044944,-0.207332,-0.043311,0.003221,-0.414712,-0.034482,-0.124582,-0.375204,0.133204,-0.204868,-0.412331,0.024626,-0.260642,-0.591878,-0.012629,-0.374237,-0.604839,-0.082477,-0.549172,-0.594119,-0.025739,-0.637796,-0.667756,-0.083064,-0.762709,-0.714423,0.039942,-1.0,-0.830054,-0.106034,-0.880848,-0.835923,0.029402,-0.859489,-0.690398,0.071391,-0.784617,-0.750325,0.031187,-0.790141,-0.792505,0.103171,-0.660591,-0.772185,0.076155,-0.547961,-0.785426,-0.066385,-0.450556,-0.608036,0.068452,-0.220826,-0.573724,-0.010678,-0.039883,-0.573963,-0.013247
I,0.0,0.0,0.0,-0.145303,-0.104662,0.168159,0.054662,-0.17752,0.125657,0.049735,-0.362465,0.055953,-0.132865,-0.396694,-0.016857,-0.069637,-0.555968,-0.031253,-0.280758,-0.579411,-0.084358,-0.45786,-0.678628,0.093452,-0.765311,-0.699782,-0.063499,-0.741799,-0.84619,-0.072896,-0.769036,-0.859683,0.088697,-0.852061,-0.80872,-0.043675,-0.850348,-0.710175,-0.101587,-1.0,-0.745191,0.089639,-0.923643,-0.825072,0.043412,-0.698164,-0.728811,-0.049289,-0.690136,-0.635946,0.045616,-0.460354,-0.600061,0.039287,-0.408811,-0.794823,0.121151,-0.294047,-0.672633,-0.042865,-0.103814,-0.738502,-0.100647
I,0.0,0.0,0.0,0.022102,0.069867,0.05154,0.144131,-0.213004,0.20341,0.035125,-0.333945,0.077948,0.021706,-0.451896,0.190292,-0.016465,-0.490181,0.191154,-0.156018,-0.583148,0.159384,-0.310568,-0.611474,-0.073708,-0.504258,-0.752667,0.049474,-0.77039,-0.656314,-0.142863,-0.763088,-0.811065,-0.113968,-0.786627,-0.795648,-0.113121,-0.871256,-0.841751,-0.082077,-1.0,-0.802078,0.022988,-0.835947,-0.595492,0.210605,-0.792078,-0.769426,0.10818,-0.614426,-0.581678,0.053427,-0.51929,-0.656571,0.04674,-0.374582,-0.526194,-0.108115,-0.120546,-0.76096,-0.018575,-0.115591,-0.740854,-0.214292
I,0.0,0.0,0.0,0.073522,-0.001944,-0.027725,0.24195,-0.308429,0.000445,0.111494,-0.302214,-0.01224,0.118693,-0.552449,0.032708,0.021809,-0.399439,0.005473,-0.08706,-0.706348,0.018098,-0.210381,-0.833873,-0.06472,-0.418004,-0.694388,0.073785,-0.720581,-0.925752,0.081477,-0.592189,-0.881284,-0.048367,-0.674709,-0.914564,-0.037312,-0.923579,-1.0,0.273691,-0.738622,-0.932915,0.207166,-0.766153,-0.806865,0.024748,-0.764989,-0.814274,-0.065219,-0.639482,-0.774479,0.212335,-0.504013,-0.675761,-0.080506,-0.197903,-0.797999,0.083088,-0.109227,-0.696715,0.037635,-0.112536,-0.797437,0.105628
I,0.0,0.0,0.0,0.187998,-0.210348,0.223712,0.052957,-0.134058,0.167572,0.072165,-0.204201,0.169097,0.021884,-0.377065,0.047915,-0.26175,-0.464825,0.085085,-0.11507,-0.653412,0.034395,-0.286777,-0.772802,0.016153,-0.57771,-0.946219,0.117496,-0.71174,-0.851087,0.057786,-0.832733,-1.0,0.283098,-0.845552,-0.731231,0.183093,-0.913058,-0.858467,0.1214,-0.733497,-0.783324,0.067688,-0.810579,-0.754736,0.060097,-0.711119,-0.674641,0.100869,-0.690076,-0.654627,0.145099,-0.567697,-0.647156,0.21217,-0.324772,-0.605989,0.243343,-0.189266,-0.527825,0.250218,-0.213478,-0.784351,-0.091149
I,0.0,0.0,0.0,0.19608,-0.164371,0.109123,0.13641,-0.141399,0.129068,-0.094124,-0.331096,0.261534,-0.073952,-0.236758,-0.002123,-0.214142,-0.581532,0.203335,-0.269904,-0.570437,0.085649,-0.386534,-0.575701,0.119906,-0.645471,-0.779784,0.182918,-0.669658,-0.935871,-0.108244,-0.747546,-0.769506,-0.061978,-0.852017,-0.698987,0.160672,-0.824623,-0.781594,0.040538,-1.0,-0.808991,0.006383,-0.94711,-0.662987,-0.033704,-0.957646,-0.664421,0.092163,-0.862606,-0.705185,0.107794,-0.578462,-0.607297,-0.001739,-0.375964,-0.663514,0.097368,-0.369635,-0.68241,0.069062,-0.029045,-0.483359,0.112331
I,0.0,0.0,0.0,0.14404,-0.111628,0.01187,0.193517,-0.268527,0.227685,0.050983,-0.452599,0.012031,-0.059325,-0.558833,0.16146,-0.130193,-0.736132,0.067105,-0.240315,-0.738039,0.049685,-0.390252,-0.729477,0.049681,-0.499752,-0.933525,0.146871,-0.775367,-0.886563,-0.105573,-0.738153,-0.890108,-0.034971,-0.732634,-0.82406,-0.03497,-0.827398,-0.781983,0.09269,-0.897631,-1.0,0.057467,-0.794855,-0.910197,0.055513,-0.77152,-0.715439,0.206683,-0.566165,-0.794229,0.155914,-0.474459,-0.76566,0.218085,-0.438527,-0.695249,0.105527,-0.267703,-0.691366,0.090567,-0.106466,-0.705456,0.005216
I,0.0,0.0,0.0,0.003372,0.006572,-0.090068,-0.047621,-0.018683,0.088243,-0.029316,-0.249877,0.01191,-0.227643,-0.395852,0.01184,-0.153381,-0.501822,0.065649,-0.425097,-0.618685,0.066969,-0.544983,-0.81962,-0.077425,-0.522456,-0.919163,0.053011,-0.688398,-0.82448,-0.14112,-0.898265,-0.766977,0.076848,-1.0,-0.745828,0.044142,-0.961933,-0.886751,-0.035223,-0.81622,-0.793433,0.140829,-0.897235,-0.814017,0.103593,-0.661142,-0.795239,0.143668,-0.700721,-0.825222,-0.042954,-0.613391,-0.653508,0.13394,-0.554326,-0.609012,0.035759,-0.28541,-0.606457,0.159448,-0.134063,-0.768667,-0.017072
I,0.0,0.0,0.0,-0.041637,-0.274873,0.017134,-0.07366,-0.224985,0.042458,-0.037211,-0.396872,0.011991,-0.110301,-0.601739,-0.010491,-0.155396,-0.491897,-0.082384,-0.202426,-0.774152,-0.14748,-0.447196,-0.834192,-0.172143,-0.417851,-0.856213,0.089957,-0.776703,-0.994591,0.001113,-0.86802,-0.876956,-0.201076,-0.895612,-1.0,-0.090587,-0.97082,-0.869239,-0.016478,-0.915352,-0.832304,-0.049134,-0.924312,-0.802336,-0.028131,-0.815111,-0.775031,-0.085377,-0.587159,-0.791898,0.005885,-0.566462,-0.694404,0.013228,-0.423875,-0.613693,-0.277095,-0.185272,-0.646855,-0.195539,-0.085912,-0.643952,-0.034071
I,0.0,0.0,0.0,0.146285,-0.127247,-0.085904,0.287551,-0.302596,-0.085955,0.190684,-0.502057,-0.042301,0.157956,-0.436409,-0.015381,-0.090037,-0.503524,0.06503,-0.09581,-0.76874,-0.117475,-0.268871,-0.765346,-0.123979,-0.472752,-0.767933,-0.099035,-0.629221,-0.87146,-0.117934,-0.720243,-0.823716,-0.119177,-0.764519,-0.934806,-0.081327,-0.796911,-0.926274,-0.009383,-0.905289,-1.0,-0.007757,-0.54946,-0.797577,0.102656,-0.694333,-0.885469,0.002882,-0.463031,-0.905489,-0.048757,-0.401223,-0.824401,-0.086681,-0.179821,-0.710659,0.003954,-0.073644,-0.811615,-0.051105,-0.047773,-0.774275,-0.19302
I,0.0,0.0,0.0,0.04325,-0.022323,0.050389,0.093996,-0.309293,-0.070231,0.096715,-0.446081,0.141711,0.05293,-0.324711,0.098708,-0.107021,-0.700093,0.129469,-0.280013,-0.676293,0.175445,-0.272978,-0.691365,0.093467,-0.396802,-0.65858,-0.048821,-0.635642,-0.899645,-0.014714,-0.731579,-0.990282,-0.062893,-0.690229,-0.839643,0.057849,-0.85653,-1.0,0.012189,-0.764042,-0.923964,0.105829,-0.936652,-0.79929,0.11165,-0.742931,-0.571621,0.043514,-0.64794,-0.717106,0.02536,-0.57831,-0.790891,0.135512,-0.341179,-0.54938,0.021643,-0.117286,-0.635916,-0.003606,-0.115776,-0.821105,0.053002
I,0.0,0.0,0.0,-0.078565,0.060972,0.025652,0.092488,-0.115315,-0.025546,-0.062528,-0.221181,0.114198,-0.115888,-0.26643,0.01114,-0.205201,-0.456978,-0.007675,-0.208728,-0.539686,0.008343,-0.362834,-0.503891,0.134667,-0.544991,-0.663672,0.146851,-0.668121,-0.671259,-0.013753,-0.807947,-0.701033,-0.120566,-0.777949,-0.691887,0.008488,-0.784936,-0.733888,0.063959,-1.0,-0.638852,0.053073,-0.83903,-0.544286,0.015142,-0.712256,-0.491125,0.053096,-0.708882,-0.607922,0.051341,-0.667785,-0.484669,-0.088715,-0.489707,-0.527324,0.14484,-0.341761,-0.484474,0.018219,-0.108944,-0.495946,0.064661
I,0.0,0.0,0.0,0.073939,-0.023916,0.020931,0.242905,-0.078748,-0.043759,0.020147,-0.121822,-0.11114,0.010679,-0.328215,0.154176,-0.073514,-0.489851,-0.072742,-0.182461,-0.686619,-0.086242,-0.281642,-0.709421,0.027726,-0.514599,-0.852838,0.027504,-0.757597,-0.834373,-0.098691,-0.685294,-0.85439,-0.158636,-0.843775,-0.836016,-0.106878,-0.884885,-0.910358,-0.189676,-0.723147,-0.778936,-0.004902,-0.920993,-0.681312,-0.041059,-1.0,-0.768163,-0.00522,-0.657767,-0.701523,-0.032989,-0.559522,-0.678928,-0.126826,-0.505243,-0.624295,0.000434,-0.115242,-0.645856,-0.134717,-0.216684,-0.707448,-0.02385
I,0.0,0.0,0.0,-0.106376,-0.158128,0.078424,0.055653,-0.11301,0.111006,-0.03,-0.356046,0.009003,0.026645,-0.563283,-0.00382,-0.062565,-0.490469,0.032703,-0.255938,-0.519813,-0.002188,-0.471006,-0.582532,0.012568,-0.545213,-0.598661,-0.117001,-0.712477,-0.719768,-0.084244,-0.829107,-0.686572,-0.006378,-0.970968,-0.687061,0.086207,-0.909273,-0.766871,0.146419,-0.882972,-0.695715,0.046426,-1.0,-0.671079,0.193017,-0.804933,-0.621917,0.103737,-0.691464,-0.530411,0.109105,-0.586353,-0.760872,0.170181,-0.479787,-0.599867,0.081886,-0.332368,-0.611812,0.079736,-0.103571,-0.502912,0.107963
I,0.0,0.0,0.0,0.068959,-0.240094,-0.060459,-0.067796,-0.267835,0.049306,-0.106685,-0.311193,-0.031503,-0.109262,-0.428295,0.120649,-0.221519,-0.537712,-0.082414,-0.333306,-0.687444,-0.011112,-0.379619,-0.63343,-0.100888,-0.501996,-0.726255,-0.070492,-0.741754,-0.761078,-0.06329,-0.749669,-0.765711,-0.027454,-0.904208,-0.814521,-0.028861,-0.884601,-0.726624,-0.03981,-1.0,-0.716956,-0.032811,-0.948795,-0.766468,-0.092972,-0.702394,-0.722146,-0.057206,-0.597493,-0.658786,-0.007702,-0.61898,-0.722885,-0.058643,-0.353893,-0.762928,-0.019543,-0.297484,-0.569558,-0.021233,-0.132907,-0.68377,-0.142007
I,0.0,0.0,0.0,0.056789,-0.235913,-0.12178,0.102957,-0.26877,0.097319,0.102042,-0.344898,-0.074083,0.031518,-0.493923,-0.027593,-0.074298,-0.599248,0.006375,-0.108125,-0.882448,0.033948,-0.481816,-0.7564,0.108232,-0.497274,-0.828345,-0.123865,-0.57902,-0.857321,-0.163909,-0.75708,-1.0,-0.118698,-0.864651,-0.907648,-0.153088,-0.891639,-0.909663,-0.069248,-0.852157,-0.903488,-0.113449,-0.82295,-0.874326,0.052496,-0.65363,-0.935137,0.034065,-0.56339,-0.899086,0.033621,-0.418543,-0.838288,-0.040715,-0.32679,-0.6971,-0.119699,-0.10516,-0.896114,0.039897,-0.025531,-0.792202,-0.019913
I,0.0,0.0,0.0,0.159483,-0.173206,-0.032978,0.172935,-0.271594,0.042374,0.096178,-0.249463,0.14767,0.059113,-0.361732,0.008909,-0.085444,-0.563191,0.016765,-0.272492,-0.572241,-0.004874,-0.199205,-0.648534,-0.025612,-0.443279,-0.638037,0.110574,-0.573801,-0.715924,-0.117993,-0.703213,-0.848059,-0.011612,-0.819628,-0.708324,0.019592,-0.729249,-0.840355,0.031568,-1.0,-0.764888,0.004251,-0.879387,-0.739345,0.057851,-0.796457,-0.827659,0.18289,-0.558718,-0.631309,0.114235,-0.382496,-0.600205,-0.140446,-0.288526,-0.891499,-0.130944,-0.174657,-0.701073,-0.018505,-0.012871,-0.648096,-0.030617
